output: Running command: ./powchain optchain --p2p 0.0.0.0:6042 --api 0.0.0.0:7149 --shardId 0 --nodeId 0 --experNumber 35 --experIter 0 --shardNum 4 --shardSize 16 --blockSize 8192 --symbolSize 64 --propSize 16 --avaiSize 16 --eReq 4 --iReq 4 --k 6 --tDiff 000003ffffffffffffffffffffffffffffffffffffffffffffffffffffffffdc --pDiff 0000003c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3a --aDiff 0000001818181818181818181818181818181818181818181818181818181814 --iDiff 00000001da7801da7801da7801da7801da7801da7801da7801da7801da7801da --oDiff 0000001e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1d
err: [2025-12-26T19:22:20Z INFO  powchain::optchain] configuration: Configuration { tx_diff: 0000..ffdc, prop_diff: 0000..3c3a, avai_diff: 0000..1814, in_avai_diff: 0000..01da, order_diff: 0000..1e1d, block_size: 8192, symbol_size: 64, num_symbol_per_block: 128, prop_size: 16, avai_size: 16, ex_req_num: 4, in_req_num: 4, k: 6, shard_id: 0, node_id: 0, shard_num: 4, shard_size: 16, exper_number: 35, exper_iter: 0 }
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:21Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:23Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:28Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:28Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:28Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:28Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:30Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:30Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:32Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:32Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:33Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:33Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:33Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:33Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:33Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:33Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] successfully inserting block: OrderHash(0000..35dd)
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Reject block 0000..35dd in shard 0: insertion fails: Block already exits
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] cmt ee53..ed8d is now available
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] cmt b92d..7ad5 is now available
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..db77
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Proposer block 0000..db77 already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:44Z INFO  powchain::optchain::network::worker] cmt f4c7..6358 is now available
[2025-12-26T19:56:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:50Z INFO  powchain::optchain::network::worker] cmt ccab..8646 is now available
[2025-12-26T19:56:51Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..35dd
[2025-12-26T19:56:51Z INFO  powchain::optchain::network::worker] Ordering block 0000..35dd already exists
[2025-12-26T19:56:56Z INFO  powchain::optchain::network::worker] cmt f672..6d09 is now available
[2025-12-26T19:56:58Z INFO  powchain::optchain::network::worker] cmt 7394..2cb7 is now available
[2025-12-26T19:56:59Z INFO  powchain::optchain::network::worker] cmt bbb2..0fd6 is now available
[2025-12-26T19:57:00Z INFO  powchain::optchain::network::worker] cmt a5b3..bd56 is now available
[2025-12-26T19:57:00Z INFO  powchain::optchain::network::worker] cmt 2ccc..9449 is now available
[2025-12-26T19:57:02Z INFO  powchain::optchain::network::worker] cmt 646c..1be7 is now available
[2025-12-26T19:57:02Z INFO  powchain::optchain::network::worker] cmt 4fd7..34ec is now available
[2025-12-26T19:57:04Z INFO  powchain::optchain::network::worker] cmt e609..118f is now available
[2025-12-26T19:57:07Z INFO  powchain::optchain::network::worker] cmt 36df..f0b7 is now available
[2025-12-26T19:57:07Z INFO  powchain::optchain::network::worker] cmt 2c42..b02d is now available
[2025-12-26T19:57:14Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:17Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:17Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:17Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:22Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:22Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: unavailable, unavailable cmts: [8039..004e]
[2025-12-26T19:57:22Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:22Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:24Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:24Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:25Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:26Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:33Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: unavailable, unavailable cmts: [8039..004e]
[2025-12-26T19:57:34Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:38Z INFO  powchain::optchain::miner] mine a transaction block 0000..1e28 in shard 0
[2025-12-26T19:57:39Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:40Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: unavailable, unavailable cmts: [8039..004e]
[2025-12-26T19:57:40Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:41Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:41Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:41Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:52Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: unavailable, unavailable cmts: [8039..004e]
[2025-12-26T19:57:53Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:53Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: unavailable, unavailable cmts: [8039..004e]
[2025-12-26T19:57:53Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:54Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:54Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:54Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:55Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:55Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:55Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:55Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:55Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:56Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:56Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:56Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:56Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:56Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:56Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:56Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:56Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:56Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:56Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:56Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:57Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:58Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:58Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:58Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:58Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:58Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:58Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:58Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:58Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:58Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:58Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:59Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:59Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:57:59Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:57:59Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:00Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:00Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:00Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:00Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:01Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:02Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:07Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..83ed
[2025-12-26T19:58:07Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..83ed)
[2025-12-26T19:58:07Z INFO  powchain::optchain::network::worker] cmt 6f7c..47ff has already been requested
[2025-12-26T19:58:07Z INFO  powchain::optchain::network::worker] cmt 01c2..8546 has already been requested
[2025-12-26T19:58:07Z INFO  powchain::optchain::network::worker] cmt ba58..950e has already been requested
[2025-12-26T19:58:21Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:21Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:21Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:22Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:22Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:22Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:23Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:24Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:25Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:26Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:27Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:27Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:27Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:27Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:28Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:29Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:29Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:29Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:30Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:30Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:37Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:37Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:37Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:37Z INFO  powchain::optchain::network::worker] successfully inserting block: OrderHash(0000..c35c)
[2025-12-26T19:58:37Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:38Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:41Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:41Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:42Z INFO  powchain::optchain::network::worker] cmt 9ea0..b93c is now available
[2025-12-26T19:58:44Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:44Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:46Z INFO  powchain::optchain::network::worker] cmt 87a2..002f is now available
[2025-12-26T19:58:48Z INFO  powchain::optchain::network::worker] cmt bd28..d022 is now available
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] cmt da32..e9ef is now available
