output: Running command: ./powchain optchain --p2p 0.0.0.0:6042 --api 0.0.0.0:7149 -c 3.112.191.251:6042 -c 52.68.182.110:6042 -c 18.183.184.1:6042 -c 13.230.5.8:6042 -c 18.169.0.178:6042 -c 44.192.106.107:6042 -c 3.239.250.245:6042 -c 15.228.186.24:6042 -c 13.41.72.11:6042 -c 44.193.214.157:6042 -c 3.239.180.58:6042 -c 44.215.71.63:6042 -c 3.92.42.43:6042 -c 18.230.71.71:6042 -c 13.42.105.191:6042 -c 18.231.226.4:6042 -c 54.94.88.106:6042 -c 3.8.56.49:6042 -c 18.228.188.21:6042 -c 98.92.38.242:6042 -c 56.124.102.44:6042 -c 13.42.18.211:6042 -c 18.130.248.20:6042 -c 56.125.166.111:6042 -c 52.195.208.13:6042 -c 44.212.46.131:6042 -c 54.233.45.141:6042 -c 3.239.20.198:6042 --shardId 1 --nodeId 12 --experNumber 35 --experIter 0 --shardNum 4 --shardSize 16 --blockSize 8192 --symbolSize 64 --propSize 16 --avaiSize 16 --eReq 4 --iReq 4 --k 6 --tDiff 000003ffffffffffffffffffffffffffffffffffffffffffffffffffffffffdc --pDiff 0000003c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3a --aDiff 0000001818181818181818181818181818181818181818181818181818181814 --iDiff 00000001da7801da7801da7801da7801da7801da7801da7801da7801da7801da --oDiff 0000001e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1d
err: [2025-12-26T19:23:06Z INFO  powchain::optchain] configuration: Configuration { tx_diff: 0000..ffdc, prop_diff: 0000..3c3a, avai_diff: 0000..1814, in_avai_diff: 0000..01da, order_diff: 0000..1e1d, block_size: 8192, symbol_size: 64, num_symbol_per_block: 128, prop_size: 16, avai_size: 16, ex_req_num: 4, in_req_num: 4, k: 6, shard_id: 1, node_id: 12, shard_num: 4, shard_size: 16, exper_number: 35, exper_iter: 0 }
[2025-12-26T19:49:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd18
[2025-12-26T19:49:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd18 already exists
[2025-12-26T19:49:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:25Z INFO  powchain::optchain::network::worker] cmt 58f3..f5f7 is now available
[2025-12-26T19:49:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] cmt 7763..8f6e is now available
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:49:28Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:28Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:28Z INFO  powchain::optchain::network::worker] cmt 04fb..976d is now available
[2025-12-26T19:49:28Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:28Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:28Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:28Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:28Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd18
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd18 already exists
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:49:29Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:49:30Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:30Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] cmt b03e..2fa5 is now available
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:32Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:32Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:32Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:32Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:33Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:33Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:33Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:33Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:33Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:33Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:35Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:35Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:35Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:35Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:35Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:35Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:36Z INFO  powchain::optchain::network::worker] cmt d3d7..e088 is now available
[2025-12-26T19:49:36Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:36Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:36Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:36Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:37Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:37Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:38Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:38Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] cmt 85bb..a719 is now available
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] cmt 7dd0..fc1f is now available
[2025-12-26T19:49:42Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:42Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:42Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:42Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:42Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:49:42Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:49:43Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:43Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:43Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:49:43Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:49:43Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:43Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:43Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:49:43Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:49:43Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:49:43Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:49:44Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:44Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:44Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:44Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:44Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:49:44Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:49:45Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:45Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:45Z INFO  powchain::optchain::network::worker] cmt a024..d640 is now available
[2025-12-26T19:49:45Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:45Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] cmt 105e..0356 is now available
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:46Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:49:47Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:49:47Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:49:47Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:47Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:49Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:49Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:50Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:49:50Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:49:50Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:50Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:50Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:50Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:50Z INFO  powchain::optchain::network::worker] cmt 9c31..ac8f is now available
[2025-12-26T19:49:50Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:50Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:51Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:51Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:51Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:51Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:51Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..3470
[2025-12-26T19:49:51Z INFO  powchain::optchain::network::worker] Proposer block 0000..3470 already exists
[2025-12-26T19:49:51Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:49:51Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:49:52Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:52Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:52Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:52Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:52Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:52Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:52Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:52Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:52Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:52Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:53Z INFO  powchain::optchain::network::worker] cmt 0213..b403 is now available
[2025-12-26T19:49:53Z INFO  powchain::optchain::network::worker] cmt 5d23..c93e is now available
[2025-12-26T19:49:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:49:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:49:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:54Z INFO  powchain::optchain::network::worker] cmt 0532..7dfe is now available
[2025-12-26T19:49:55Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:55Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:55Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:55Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:55Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:55Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:56Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:56Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:56Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:49:56Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:49:56Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..a19b
[2025-12-26T19:49:56Z INFO  powchain::optchain::network::worker] Proposer block 0000..a19b already exists
[2025-12-26T19:49:57Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:49:57Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:49:58Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:58Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:58Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:49:58Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:49:58Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:58Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:49:59Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:49:59Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:50:00Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:50:00Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:50:01Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:50:01Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:50:01Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:50:01Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:50:01Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..2562
[2025-12-26T19:50:01Z INFO  powchain::optchain::network::worker] Proposer block 0000..2562 already exists
[2025-12-26T19:50:01Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:50:01Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:50:01Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:50:01Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:50:02Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:50:02Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:50:03Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:50:03Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:50:03Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:50:03Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:50:03Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:50:03Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:50:03Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..094b
[2025-12-26T19:50:03Z INFO  powchain::optchain::network::worker] Proposer block 0000..094b already exists
[2025-12-26T19:50:03Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:50:03Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:50:04Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
[2025-12-26T19:50:04Z INFO  powchain::optchain::network::worker] Proposer block 0000..dd47 already exists
[2025-12-26T19:50:04Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..43b0
[2025-12-26T19:50:04Z INFO  powchain::optchain::network::worker] Proposer block 0000..43b0 already exists
[2025-12-26T19:50:04Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f924
[2025-12-26T19:50:04Z INFO  powchain::optchain::network::worker] Proposer block 0000..f924 already exists
[2025-12-26T19:50:04Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd47
